id,source_name,Other_name,BZcat_name,ra,dec,WISE_mag_2,NVSS_FIRST_flux,z_flag,redshift,nu_flag,nu_peak,flux_peak,Fermi_counterpart,blazar_type,Fermi_gr_slope,Fermi_gr_slope_error,TEV_FOM
190,1WHSP J034323.5-761448,-,--,55.84792,-76.24672,13.7,19.7,0,0,3,15.0,-12.2,--,1,-9999.0,-9999.0,0.13
222,1WHSP J044458.3-583630,-,--,71.24325,-58.60853,15.6,0.0,0,0,3,15.0,-12.9,--,1,-9999.0,-9999.0,0.03
235,1WHSP J050244.8-450455,-,--,75.68667,-45.08211,14.0,13.2,0,0,3,15.0,-12.4,--,1,-9999.0,-9999.0,0.08
246,1WHSP J050912.8-731755,-,--,77.30367,-73.29878,14.8,8.5,0,0,3,15.0,-12.1,--,1,-9999.0,-9999.0,0.16
309,1WHSP J080004.0+621015,RXSJ08001+6210,5BZBJ0800+6210,120.01704,62.17089,14.7,5.2,0,0,3,15.0,-12.4,--,0,-9999.0,-9999.0,0.08
382,1WHSP J100313.9+705912,-,--,150.80804,70.98683,15.5,5.4,0,0,3,15.0,-13.0,--,1,-9999.0,-9999.0,0.02
403,1WHSP J102704.3+671618,1RXSJ102705.8+67162,--,156.768,67.27194,13.8,3.4,0,0,3,15.0,-12.7,--,1,-9999.0,-9999.0,0.04
477,1WHSP J114523.3+334744,-,--,176.34742,33.79561,14.8,8.2,0,0,3,15.0,-12.6,--,1,-9999.0,-9999.0,0.05
548,1WHSP J125445.4+470132,-,--,193.68946,47.02569,14.4,13.5,0,0,3,15.0,-12.7,--,1,-9999.0,-9999.0,0.04
564,1WHSP J131051.4+351031,-,--,197.71446,35.17542,14.7,11.2,0,0,3,15.0,-13.0,--,1,-9999.0,-9999.0,0.02
575,1WHSP J131654.5+301454,1RXSJ131654.9+301454,--,199.22737,30.24839,15.0,4.3,0,0,3,15.0,-12.5,--,5,-9999.0,-9999.0,0.06
642,1WHSP J141358.4+764455,1RXSJ141358.3+764456,--,213.49337,76.74869,12.1,7.3,0,0,3,15.0,-12.0,--,1,-9999.0,-9999.0,0.2
841,1WHSP J182531.9+601922,1RXSJ182532.6+60192,--,276.38325,60.32278,15.0,5.2,0,0,3,15.0,-12.6,--,1,-9999.0,-9999.0,0.05
916,1WHSP J214924.0-563112,1RXSJ214924.2-56312,--,327.35004,-56.52008,14.7,11.2,0,0,3,15.0,-12.6,--,1,-9999.0,-9999.0,0.05
928,1WHSP J220451.3-181536,1WGAJ2204.9-1815,--,331.21379,-18.26011,13.6,38.6,0,0,3,15.0,-12.0,--,1,-9999.0,-9999.0,0.2
20,1WHSP J002657.4-090157,-,--,6.7395,-9.03269,14.6,36.0,0,0,3,16.0,-12.3,--,1,-9999.0,-9999.0,0.1
74,1WHSP J012430.5+324946,1WGAJ0124.4+3249,5BZBJ0124+3249,21.12729,32.8295,14.5,14.8,0,0,3,16.0,-12.0,--,0,-9999.0,-9999.0,0.2
114,1WHSP J021205.7-255758,1RXSJ021206.0-255808,--,33.02392,-25.96619,13.8,8.9,0,0,3,16.0,-12.0,--,1,-9999.0,-9999.0,0.2
164,1WHSP J031103.2-440227,-,--,47.76358,-44.04111,14.2,19.6,0,0,3,16.0,-11.6,--,1,-9999.0,-9999.0,0.5
214,1WHSP J043208.5-741023,-,--,68.03567,-74.17322,14.4,0.0,0,0,3,16.0,-12.3,--,1,-9999.0,-9999.0,0.1
232,1WHSP J045823.5-864408,-,--,74.59808,-86.73583,13.5,93.1,0,0,3,16.0,-12.3,--,1,-9999.0,-9999.0,0.1
233,1WHSP J045834.7+085643,1RXSJ045835.5+085645,--,74.645,8.94539,13.7,20.1,0,0,3,16.0,-11.9,--,1,-9999.0,-9999.0,0.25
606,1WHSP J134419.1+390655,1RXSJ134419.0+39070,--,206.07992,39.11528,15.4,6.9,0,0,3,16.0,-12.7,--,1,-9999.0,-9999.0,0.04
664,1WHSP J143803.2-031511,-,--,219.51342,-3.25328,14.0,5.0,0,0,3,16.0,-12.6,--,1,-9999.0,-9999.0,0.05
791,1WHSP J164721.5-865015,-,--,251.83967,-86.83761,15.1,29.8,0,0,3,16.0,-12.1,--,1,-9999.0,-9999.0,0.16
821,1WHSP J173730.7+324319,1RXSJ173730.1+32432,--,264.37825,32.72211,14.0,4.6,0,0,3,16.0,-12.7,--,1,-9999.0,-9999.0,0.04
957,1WHSP J230526.9-674304,-,--,346.3625,-67.71778,14.2,11.3,0,0,3,16.0,-12.8,--,1,-9999.0,-9999.0,0.03
980,1WHSP J233816.1-494343,1RXSJ233816.5-494353,--,354.56733,-49.72867,13.2,27.2,0,0,3,16.0,-12.4,--,1,-9999.0,-9999.0,0.08
958,1WHSP J230634.9-110348,RXSJ23066-1103,5BZBJ2306-1103,346.64583,-11.06342,14.4,11.5,0,0,3,16.8,-12.2,--,2,-9999.0,-9999.0,0.13
1,1WHSP J000116.3+293534,-,--,0.31821,29.59297,14.9,4.0,0,0,3,17.0,-12.8,--,1,-9999.0,-9999.0,0.03
17,1WHSP J002209.5-670510,-,--,5.53983,-67.08622,14.5,0.0,0,0,3,17.0,-12.5,--,1,-9999.0,-9999.0,0.06
28,1WHSP J003631.6-031326,1RXSJ003632.1-03132,--,9.13204,-3.22414,14.6,20.2,0,0,3,17.0,-12.4,--,1,-9999.0,-9999.0,0.08
88,1WHSP J013803.7-215530,-,--,24.51554,-21.92525,13.2,17.7,0,0,3,17.0,-12.0,--,1,-9999.0,-9999.0,0.2
92,1WHSP J014558.0+213504,1RXSJ014558.2+213453,--,26.49167,21.5845,14.6,5.8,0,0,3,17.0,-12.0,--,1,-9999.0,-9999.0,0.2
93,1WHSP J014748.7+203715,-,--,26.95292,20.62097,14.6,15.2,0,0,3,17.0,-12.5,--,1,-9999.0,-9999.0,0.06
188,1WHSP J033832.0-570448,1RXSJ033832.0-570449,--,54.63342,-57.08022,14.4,15.4,0,0,3,17.0,-11.7,--,1,-9999.0,-9999.0,0.4
244,1WHSP J050727.2-334635,1RXSJ050727.6-334628,--,76.86363,-33.7765,13.8,61.2,0,0,3,17.0,-11.8,--,1,-9999.0,-9999.0,0.32
307,1WHSP J075936.1+132117,1RXSJ075936.1+132123,--,119.90058,13.35494,14.5,5.2,0,0,3,17.0,-11.7,--,1,-9999.0,-9999.0,0.4
454,1WHSP J112318.0-323218,6dFJ112318.0-32321,--,170.82521,-32.53847,14.2,16.9,0,0,3,17.0,-12.0,--,5,-9999.0,-9999.0,0.2
461,1WHSP J112611.9-203724,1RXSJ112612.5-203724,--,171.54996,-20.62358,14.1,22.9,0,0,3,17.0,-11.9,--,5,-9999.0,-9999.0,0.25
464,1WHSP J113105.2-094406,-,--,172.77196,-9.73511,14.0,22.0,0,0,3,17.0,-12.0,--,1,-9999.0,-9999.0,0.2
510,1WHSP J122044.5+690525,1RXSJ122044.5+690533,--,185.18567,69.09039,14.0,8.2,0,0,3,17.0,-12.0,--,1,-9999.0,-9999.0,0.2
672,1WHSP J144503.7+080202,-,--,221.26571,8.03389,14.9,3.5,0,0,3,17.0,-12.3,--,1,-9999.0,-9999.0,0.1
690,1WHSP J150554.5+101123,-,--,226.4775,10.18986,14.4,1.4,0,0,3,17.0,-12.8,--,1,-9999.0,-9999.0,0.03
945,1WHSP J224727.9-545206,1RXSJ224726.8-545205,--,341.86658,-54.86858,13.8,19.9,0,0,3,17.0,-12.4,--,5,-9999.0,-9999.0,0.08
959,1WHSP J230717.3-423616,-,--,346.82225,-42.60464,14.1,14.2,0,0,3,17.0,-12.2,--,5,-9999.0,-9999.0,0.13
115,1WHSP J021216.8-022155,-,--,33.07033,-2.36547,13.7,25.3,0,0,3,18.0,-11.6,--,1,-9999.0,-9999.0,0.5
949,1WHSP J225147.5-320612,SHBLJ225146.9-32061,5BZUJ2251-3206,342.94804,-32.10356,14.6,3.6,0,0,3,18.0,-11.3,--,0,-9999.0,-9999.0,1.0
757,1WHSP J161004.0+671026,BZBJ1610+6710,5BZBJ1610+6710,242.51688,67.17397,13.5,73.2,2,0.067,3,17.0,-11.8,--,0,-9999.0,-9999.0,0.32
912,1WHSP J214533.3-043439,1RXSJ214533.6-043434,5BZGJ2145-0434,326.38908,-4.57753,11.9,68.1,1,0.069,1,16.5,-12.0,--,0,-9999.0,-9999.0,0.2
195,1WHSP J035308.4+825631,1RXSJ035308.3+825633,--,58.28525,82.94203,12.3,22.8,2,0.069,2,16.3,-11.9,--,5,-9999.0,-9999.0,0.25
24,1WHSP J003322.4-203908,PGC838752,--,8.34362,-20.65228,12.8,8.7,1,0.073,1,16.3,-11.6,--,5,-9999.0,-9999.0,0.5
448,1WHSP J111709.7+585921,1RXSJ111709.7+585929,--,169.29063,58.98917,12.9,4.6,1,0.081,1,16.0,-12.3,--,5,-9999.0,-9999.0,0.1
834,1WHSP J180354.3+654825,GB6B1803+6548,5BZBJ1803+6548,270.97633,65.80697,14.5,40.3,2,0.085,1,16.0,-12.7,--,0,-9999.0,-9999.0,0.04
750,1WHSP J160022.1+331307,1558+3321,--,240.09233,33.21881,14.6,9.6,1,0.087,1,16.2,-12.3,--,5,-9999.0,-9999.0,0.1
329,1WHSP J082904.8+175415,CRATESJ082905+175410,5BZGJ0829+1754,127.27012,17.90442,12.5,336.3,1,0.089,1,15.8,-11.8,--,3,-9999.0,-9999.0,0.32
59,1WHSP J011004.8+414950,1RXSJ011005.8+414951,5BZGJ0110+4149,17.52004,41.83078,12.7,86.0,1,0.096,1,16.8,-12.1,--,0,-9999.0,-9999.0,0.16
631,1WHSP J140641.4+481824,SDSSJ140641.39+48182,--,211.6725,48.30692,15.0,7.4,2,0.098,1,15.6,-12.5,--,5,-9999.0,-9999.0,0.06
440,1WHSP J110858.4-014931,1RXSJ110858.0-014924,5BZGJ1108-0149,167.24346,-1.8255,13.1,81.8,1,0.106,3,17.0,-12.0,--,0,-9999.0,-9999.0,0.2
218,1WHSP J044127.4+150455,SHBLJ04414+1504,5BZBJ0441+1504,70.36446,15.08211,13.7,14.0,1,0.109,3,18.0,-11.3,--,0,-9999.0,-9999.0,1.0
600,1WHSP J133937.8+183059,PGC1561855,--,204.90754,18.51664,13.1,3.3,1,0.11,1,16.3,-12.2,--,5,-9999.0,-9999.0,0.13
67,1WHSP J011823.2+324325,-,--,19.59696,32.72367,13.2,21.0,1,0.112,2,16.2,-12.3,--,5,-9999.0,-9999.0,0.1
695,1WHSP J151041.1+333504,SHBLJ151040.8+33351,5BZGJ1510+3335,227.67133,33.58464,13.0,9.1,1,0.114,1,17.7,-11.3,--,0,-9999.0,-9999.0,1.0
476,1WHSP J114436.7+672420,SDSSJ114436.7+6724,--,176.15325,67.40583,12.6,236.7,1,0.116,1,17.4,-11.9,--,5,-9999.0,-9999.0,0.25
628,1WHSP J140548.5-133345,PGC936277,--,211.45217,-13.56275,12.8,9.0,2,0.11,1,17.0,-12.1,--,5,-9999.0,-9999.0,0.16
846,1WHSP J183820.6-602522,1RXSJ183821.0-602519,--,279.586,-60.42289,12.2,42.4,1,0.121,2,15.9,-12.0,--,5,-9999.0,-9999.0,0.2
918,1WHSP J215214.1-120541,BZBJ2152-1205,5BZBJ2152-1205,328.05879,-12.09478,13.3,53.5,2,0.121,1,16.3,-12.0,--,0,-9999.0,-9999.0,0.2
874,1WHSP J203156.0-345850,1RXSJ203156.2-345841,--,307.98371,-34.98075,12.9,14.6,1,0.124,1,16.4,-12.4,--,5,-9999.0,-9999.0,0.08
979,1WHSP J233653.7-232626,1RXSJ233653.3-232625,--,354.224,-23.44061,13.1,94.5,2,0.12,2,17.3,-12.5,--,5,-9999.0,-9999.0,0.06
704,1WHSP J151641.5+291810,RXSJ15167+2918,5BZGJ1516+2918,229.17329,29.30278,12.7,135.4,1,0.13,1,16.5,-12.1,--,0,-9999.0,-9999.0,0.16
504,1WHSP J121510.9+073204,1RXSJ121510.9+073205,5BZGJ1215+0732,183.79575,7.53464,12.4,137.8,1,0.137,1,16.7,-11.6,--,3,-9999.0,-9999.0,0.5
962,1WHSP J230846.8-221948,SHBLJ230846.7-22195,5BZGJ2308-2219,347.19525,-22.33022,13.3,6.5,1,0.137,1,16.8,-12.1,--,0,-9999.0,-9999.0,0.16
692,1WHSP J150654.7-215925,PGC820816,--,226.72817,-21.99042,13.3,5.4,2,0.13,3,15.0,-12.2,--,5,-9999.0,-9999.0,0.13
553,1WHSP J125731.9+241240,SHBLJ125731.7+24124,5BZBJ1257+2412,194.38304,24.21119,13.3,14.9,1,0.14,1,16.9,-11.5,--,0,-9999.0,-9999.0,0.63
577,1WHSP J132140.6-343752,NVSSJ13216-3437,--,200.4195,-34.63122,12.8,22.2,1,0.142,1,16.0,-12.0,--,5,-9999.0,-9999.0,0.2
57,1WHSP J010838.2-402027,-,--,17.15921,-40.34089,14.6,33.4,1,0.142,2,17.4,-12.4,--,5,-9999.0,-9999.0,0.08
397,1WHSP J102212.6+512400,SHBLJ102212.5+51240,5BZGJ1022+5124,155.55258,51.40014,14.1,5.3,1,0.142,1,18.2,-11.7,--,2,-9999.0,-9999.0,0.4
488,1WHSP J115653.1+241246,-,--,179.22162,24.21278,13.6,5.8,1,0.145,1,16.2,-12.0,--,5,-9999.0,-9999.0,0.2
219,1WHSP J044139.2-105735,-,--,70.4135,-10.95975,13.6,50.6,1,0.15,3,15.0,-12.4,--,5,-9999.0,-9999.0,0.08
463,1WHSP J113046.1-313807,1RXSJ113046.7-313801,--,172.69225,-31.63542,13.1,23.5,1,0.151,1,16.2,-11.9,--,5,-9999.0,-9999.0,0.25
369,1WHSP J094630.6+105202,SDSSJ09465+1052,--,146.62775,10.8675,13.2,11.8,1,0.161,1,16.9,-12.1,--,0,-9999.0,-9999.0,0.16
657,1WHSP J142745.8+390832,BZBJ1427+3908,5BZGJ1427+3908,216.94125,39.14225,14.5,7.4,1,0.165,1,15.4,-12.4,--,0,-9999.0,-9999.0,0.08
478,1WHSP J114535.1-034001,SDSSJ11455-0340,5BZGJ1145-0340,176.39633,-3.66708,13.5,19.7,1,0.167,1,16.9,-11.9,--,0,-9999.0,-9999.0,0.25
121,1WHSP J021616.6-481626,PGC489220,--,34.06925,-48.27389,13.2,39.6,1,0.168,1,17.3,-12.1,--,5,-9999.0,-9999.0,0.16
405,1WHSP J102839.3+170210,1RXSJ102839.0+170218,5BZGJ1028+1702,157.16383,17.03633,13.2,80.1,1,0.169,1,15.7,-12.3,--,0,-9999.0,-9999.0,0.1
505,1WHSP J121603.2-024304,1RXSJ121603.6-024302,5BZBJ1216-0243,184.01362,-2.71792,13.8,11.1,1,0.169,1,15.9,-12.0,--,0,-9999.0,-9999.0,0.2
927,1WHSP J220155.8-170700,SHBLJ220156.0-17065,5BZBJ2201-1707,330.48263,-17.11675,13.2,4.8,1,0.169,1,16.8,-12.0,--,0,-9999.0,-9999.0,0.2
531,1WHSP J123922.6+413251,RXSJ12393+4132,5BZBJ1239+4132,189.84433,41.54756,14.5,9.2,1,0.16,1,16.9,-12.1,--,0,-9999.0,-9999.0,0.16
669,1WHSP J143924.4+390411,-,--,219.85175,39.06981,13.8,2.4,1,0.17,1,15.5,-12.4,--,5,-9999.0,-9999.0,0.08
683,1WHSP J145820.7+412101,-,--,224.58658,41.35053,13.4,20.2,1,0.17,1,15.5,-12.4,--,5,-9999.0,-9999.0,0.08
389,1WHSP J101258.3+393238,1RXSJ101257.7+393244,5BZGJ1012+3932,153.24308,39.54414,13.8,19.9,1,0.17,1,15.7,-12.4,--,0,-9999.0,-9999.0,0.08
494,1WHSP J120424.9+505731,PGC2385762,--,181.10375,50.95878,13.8,6.1,1,0.174,1,15.8,-12.5,--,5,-9999.0,-9999.0,0.06
81,1WHSP J013312.1-351916,1RXSJ013312.0-351925,--,23.30054,-35.32128,13.5,11.1,1,0.174,3,15.0,-12.3,--,5,-9999.0,-9999.0,0.1
484,1WHSP J115257.6+241345,PGC1702563,--,178.24017,24.22928,13.2,20.5,1,0.175,2,17.6,-12.4,--,5,-9999.0,-9999.0,0.08
338,1WHSP J084827.9+811147,BZBJ0848+8111,5BZGJ0848+8111,132.11662,81.19653,13.2,13.0,1,0.175,3,15.0,-12.2,--,0,-9999.0,-9999.0,0.13
597,1WHSP J133600.0-033129,TGN139Z335,--,204.00021,-3.52492,12.8,5.3,1,0.176,1,16.6,-12.2,--,5,-9999.0,-9999.0,0.13
753,1WHSP J160446.5+334521,BZBJ1604+3345,5BZGJ1604+3345,241.19387,33.75606,13.6,7.5,1,0.177,1,16.3,-12.3,--,0,-9999.0,-9999.0,0.1
297,1WHSP J073329.5+351542,1RXSJ073329.3+351546,5BZBJ0733+3515,113.37321,35.26189,12.9,102.4,1,0.177,1,16.4,-11.8,--,0,-9999.0,-9999.0,0.32
372,1WHSP J095224.1+750213,SHBLJ095225.8+75021,5BZBJ0952+7502,148.10058,75.03708,13.4,12.4,1,0.179,1,17.6,-12.0,--,0,-9999.0,-9999.0,0.2
545,1WHSP J125341.2-393159,SHBLJ12536-3931,5BZGJ1253-3931,193.42192,-39.53314,13.3,53.9,1,0.179,1,17.9,-11.3,--,0,-9999.0,-9999.0,1.0
144,1WHSP J024803.3-033144,DENISGJ0248032-0331,--,42.01408,-3.52914,12.9,41.5,1,0.18,1,16.5,-11.7,--,5,-9999.0,-9999.0,0.4
780,1WHSP J163516.9+371228,1RXSJ163517.2+37123,--,248.8205,37.20783,13.5,4.2,1,0.182,1,15.7,-12.2,--,5,-9999.0,-9999.0,0.13
304,1WHSP J075125.0+173051,1WGAJ0751.4+1730,5BZGJ0751+1730,117.8545,17.51417,13.3,10.5,1,0.185,1,17.4,-12.0,--,2,-9999.0,-9999.0,0.2
303,1WHSP J075109.5+291335,BZBJ0751+2913,5BZGJ0751+2913,117.78992,29.22661,13.9,11.8,1,0.185,3,15.0,-12.7,--,0,-9999.0,-9999.0,0.04
358,1WHSP J092603.5+124333,PGC1415037,--,141.51462,12.72603,13.5,37.8,1,0.186,1,18.3,-11.1,--,5,-9999.0,-9999.0,1.58
73,1WHSP J012340.3+421017,1RXSJ012340.7+421019,5BZGJ0123+4210,20.91829,42.17161,13.6,21.4,1,0.186,3,17.0,-11.8,--,0,-9999.0,-9999.0,0.32
353,1WHSP J091651.9+523828,ROXAJ091650.9+523833,5BZGJ0916+5238,139.21642,52.64119,12.8,139.0,1,0.19,1,15.9,-11.7,--,0,-9999.0,-9999.0,0.4
984,1WHSP J235023.3-243602,SHBLJ235023.6-24355,5BZBJ2350-2436,357.59721,-24.60081,13.6,6.7,1,0.19,3,16.0,-12.1,--,2,-9999.0,-9999.0,0.16
685,1WHSP J150224.1+165850,-,--,225.60058,16.98069,13.9,13.1,1,0.191,1,15.5,-12.6,--,5,-9999.0,-9999.0,0.05
158,1WHSP J030330.1+055430,SHBLJ030330.0+05542,5BZGJ0303+0554,45.87575,5.90842,13.0,29.7,1,0.196,1,15.8,-11.7,--,0,-9999.0,-9999.0,0.4
400,1WHSP J102523.0+040229,1RXSJ102523.2+040241,5BZBJ1025+0402,156.34596,4.0415,13.6,49.9,1,0.2,1,15.6,-12.2,--,0,-9999.0,-9999.0,0.13
813,1WHSP J172447.1+320210,PGC1977061,--,261.19633,32.03633,13.8,36.2,1,0.2,1,15.7,-12.5,--,5,-9999.0,-9999.0,0.06
660,1WHSP J143109.5+271020,1RXSJ143109.5+271027,--,217.79,27.17231,14.2,23.0,1,0.2,1,16.0,-12.4,--,5,-9999.0,-9999.0,0.08
189,1WHSP J034254.1-370737,PGC628021,--,55.72575,-37.12706,13.2,35.9,1,0.2,2,17.6,-11.7,--,5,-9999.0,-9999.0,0.4
762,1WHSP J161632.9+375603,SHBLJ161633.4+37555,5BZGJ1616+3756,244.13717,37.93433,14.3,4.6,1,0.2,3,17.0,-12.0,--,2,-9999.0,-9999.0,0.2
745,1WHSP J155720.8+094321,1RXSJ155720.9+094314,--,239.33679,9.72256,14.0,3.7,1,0.201,3,17.0,-12.4,--,5,-9999.0,-9999.0,0.08
633,1WHSP J140653.5+272606,1RXSJ140653.3+272609,--,211.72312,27.43511,13.7,7.7,1,0.203,1,15.7,-12.2,--,5,-9999.0,-9999.0,0.13
588,1WHSP J132617.7+122958,1RXSJ132617.7+123004,5BZGJ1326+1229,201.57375,12.49967,13.2,58.3,1,0.204,1,16.8,-11.9,--,0,-9999.0,-9999.0,0.25
330,1WHSP J083010.9+523027,1RXSJ083010.5+523031,--,127.5455,52.50756,13.7,5.4,1,0.205,1,16.8,-12.4,--,5,-9999.0,-9999.0,0.08
584,1WHSP J132531.7+662102,1REXJ13255+6621,5BZBJ1325+6621,201.38242,66.35083,14.5,5.2,1,0.21,1,16.7,-12.5,--,0,-9999.0,-9999.0,0.06
511,1WHSP J122107.7+474228,1RXSJ122106.9+474235,5BZGJ1221+4742,185.28242,47.70792,13.7,42.5,1,0.21,1,17.6,-12.3,--,0,-9999.0,-9999.0,0.1
908,1WHSP J213537.0-145837,-,--,323.9045,-14.97714,13.5,108.7,1,0.211,2,15.7,-12.3,--,5,-9999.0,-9999.0,0.1
622,1WHSP J140136.7+135003,ROXAJ140136.4+135006,--,210.40325,13.83436,14.6,8.6,1,0.211,2,17.6,-12.6,--,0,-9999.0,-9999.0,0.05
855,1WHSP J185352.0+671355,1ES1853+671,5BZBJ1853+6713,283.46692,67.23197,14.2,11.2,1,0.212,2,17.2,-12.0,--,0,-9999.0,-9999.0,0.2
754,1WHSP J160519.0+542059,SHBLJ160518.5+54210,5BZBJ1605+5421,241.32942,54.34997,15.0,7.8,1,0.212,1,17.9,-12.0,--,0,-9999.0,-9999.0,0.2
938,1WHSP J223301.1+133601,RXSJ22330+1335,5BZBJ2233+1336,338.25463,13.60053,13.7,25.2,1,0.214,3,17.0,-11.6,--,0,-9999.0,-9999.0,0.5
199,1WHSP J040128.7+815311,SHBLJ040129.1+81532,5BZBJ0401+8153,60.36967,81.88664,13.5,13.2,1,0.215,2,16.7,-11.9,--,0,-9999.0,-9999.0,0.25
864,1WHSP J194714.7-762343,-,--,296.81154,-76.39553,12.9,71.0,1,0.218,3,17.0,-11.7,--,5,-9999.0,-9999.0,0.4
776,1WHSP J162839.0+252756,SDSSJ162839.03+25275,5BZGJ1628+2527,247.16262,25.46558,13.1,72.9,1,0.22,1,16.0,-12.0,--,0,-9999.0,-9999.0,0.2
428,1WHSP J105929.0-191221,-,--,164.87108,-19.20608,12.5,45.9,1,0.222,1,15.3,-11.8,--,5,-9999.0,-9999.0,0.32
789,1WHSP J164419.9+454644,1642+4552,5BZGJ1644+4546,251.08333,45.77892,13.0,183.6,1,0.224,1,16.3,-12.0,--,0,-9999.0,-9999.0,0.2
983,1WHSP J234538.4-144928,1RXSJ234538.0-144924,5BZGJ2345-1449,356.41004,-14.82461,13.6,10.8,1,0.224,1,16.6,-12.0,--,0,-9999.0,-9999.0,0.2
328,1WHSP J082814.2+415351,GB6B0824+4203,5BZGJ0828+4153,127.05925,41.89769,13.2,91.1,1,0.225,1,16.6,-12.2,--,0,-9999.0,-9999.0,0.13
702,1WHSP J151556.1+242620,BZBJ1515+2426,5BZGJ1515+2426,228.98404,24.43892,13.7,34.4,1,0.228,1,16.3,-12.6,--,0,-9999.0,-9999.0,0.05
171,1WHSP J031633.7-221612,SHBLJ03165-2216,5BZBJ0316-2216,49.14062,-22.27022,14.0,4.4,1,0.228,1,16.7,-12.1,--,0,-9999.0,-9999.0,0.16
573,1WHSP J131614.0+310456,-,--,199.05867,31.08236,15.0,1.1,1,0.229,1,17.6,-12.6,--,5,-9999.0,-9999.0,0.05
527,1WHSP J123417.1-385635,SHBLJ12342-3856,5BZBJ1234-3856,188.57146,-38.94306,14.2,7.0,1,0.23,1,16.2,-11.7,--,2,-9999.0,-9999.0,0.4
523,1WHSP J122820.5+155655,-,--,187.08554,15.94864,13.4,8.7,1,0.232,1,15.5,-12.3,--,5,-9999.0,-9999.0,0.1
423,1WHSP J105606.6+025213,SHBLJ105607.0+02521,5BZGJ1056+0252,164.02754,2.87044,13.9,4.5,1,0.236,1,17.9,-11.5,--,2,-9999.0,-9999.0,0.63
155,1WHSP J030103.7+344101,1RXSJ030103.8+34410,5BZBJ0301+3441,45.26558,34.68367,13.4,11.5,1,0.24,1,15.7,-12.0,--,0,-9999.0,-9999.0,0.2
782,1WHSP J163658.4-124836,SHBLJ16369-1248,5BZBJ1636-1248,249.24342,-12.81014,13.5,26.3,1,0.24,3,17.0,-11.7,--,0,-9999.0,-9999.0,0.4
508,1WHSP J121919.3+303937,-,--,184.83079,30.66039,13.8,67.4,1,0.243,3,15.0,-12.8,--,5,-9999.0,-9999.0,0.03
85,1WHSP J013523.6-272813,1RXSJ013523.1-272807,--,23.84842,-27.47031,13.9,8.4,1,0.248,2,17.6,-12.1,--,5,-9999.0,-9999.0,0.16
497,1WHSP J120818.0-293759,MS12057-2921,5BZBJ1208-2937,182.07508,-29.63325,13.9,6.5,1,0.249,1,17.1,-12.3,--,0,-9999.0,-9999.0,0.1
519,1WHSP J122353.0+465048,BZBJ1223+4650,5BZGJ1223+4650,185.97092,46.84689,13.7,13.2,1,0.25,1,15.5,-12.5,--,0,-9999.0,-9999.0,0.06
940,1WHSP J223812.7-394018,SHBLJ223812.7-39401,5BZGJ2238-3940,339.55304,-39.67192,13.5,24.9,1,0.25,2,15.0,-11.6,--,0,-9999.0,-9999.0,0.5
611,1WHSP J134853.4+075647,BZBJ1348+0756,5BZGJ1348+0756,207.22254,7.94658,13.0,53.3,1,0.25,1,16.3,-11.9,--,0,-9999.0,-9999.0,0.25
774,1WHSP J162642.8+080314,-,--,246.67838,8.05411,14.0,18.2,1,0.25,1,16.5,-12.7,--,5,-9999.0,-9999.0,0.04
884,1WHSP J204921.7-003926,SHBLJ204921.6-00393,5BZGJ2049-0039,312.34058,-0.65733,14.2,6.0,1,0.25,1,16.6,-12.1,--,2,-9999.0,-9999.0,0.16
362,1WHSP J093430.1-172120,1RXSJ093430.2-172117,5BZBJ0934-1721,143.62579,-17.35583,13.5,29.5,1,0.25,1,17.7,-11.6,--,0,-9999.0,-9999.0,0.5
574,1WHSP J131639.8+205514,1RXSJ131639.8+205516,--,199.16604,20.92081,13.6,12.9,1,0.255,1,16.1,-12.3,--,5,-9999.0,-9999.0,0.1
679,1WHSP J145234.1+461728,-,--,223.14242,46.29128,13.9,8.0,1,0.256,1,15.8,-12.5,--,5,-9999.0,-9999.0,0.06
614,1WHSP J135159.6+041212,-,--,207.99867,4.20344,13.7,4.3,1,0.257,1,15.8,-12.6,--,5,-9999.0,-9999.0,0.05
306,1WHSP J075722.7+182929,-,--,119.34492,18.49153,14.4,3.2,1,0.26,2,17.7,-12.4,--,5,-9999.0,-9999.0,0.08
954,1WHSP J230039.7-533111,1RXSJ230039.8-533118,--,345.16554,-53.51994,13.4,9.0,1,0.263,1,17.2,-12.1,--,5,-9999.0,-9999.0,0.16
248,1WHSP J050939.8-251403,SHBLJ050940.0-25135,5BZBJ0509-2514,77.41612,-25.23417,15.0,4.5,1,0.264,1,17.0,-12.2,--,2,-9999.0,-9999.0,0.13
598,1WHSP J133612.1+231958,1RXSJ133611.7+232007,5BZBJ1336+2319,204.0505,23.33303,13.4,13.8,1,0.267,1,16.1,-12.0,--,0,-9999.0,-9999.0,0.2
340,1WHSP J085514.5+183001,-,--,133.81054,18.50039,13.9,39.8,1,0.269,1,15.5,-12.1,--,5,-9999.0,-9999.0,0.16
435,1WHSP J110356.1+002236,TGN368Z270,5BZGJ1103+0022,165.98408,0.37686,13.2,63.1,1,0.27,1,15.3,-12.3,--,3,-9999.0,-9999.0,0.1
555,1WHSP J125908.6+412937,1RXSJ125908.1+412946,--,194.78604,41.49386,13.7,45.9,1,0.27,1,16.4,-12.3,--,5,-9999.0,-9999.0,0.1
